UserID,Signup Date,User Segment
U102152,2017-02-20 17:41:59.641368+00:00,B
U134273,2017-10-13 14:09:43.747908+00:00,A
U119885,2017-04-04 09:06:21.320948+00:00,C
U133745,2018-02-28 04:12:39.047623+00:00,B
U114667,2017-10-24 06:13:27.919638+00:00,B
U112288,2016-08-17 09:16:06.906844+00:00,C
U116281,2013-10-28 15:28:53+00:00,A
U106846,2018-04-06 01:46:14.627447+00:00,C
U136517,2018-03-03 12:42:57.658619+00:00,A
U130964,2017-10-13 12:53:07.894620+00:00,C
U132044,2017-11-12 03:05:03.803531+00:00,B
U104806,2018-01-31 09:10:43.186721+00:00,B
U105424,2018-01-15 17:09:13.526064+00:00,B
U124180,2017-01-27 09:14:26.244431+00:00,C
U127126,2018-02-27 13:44:02.759526+00:00,C
U121160,2013-02-13 13:44:17+00:00,B
U135110,2017-05-28 17:00:22.466290+00:00,B
U135457,2017-10-14 15:57:12.806258+00:00,A
U111518,2017-09-28 19:59:44.499129+00:00,C
U107949,2018-03-22 14:09:25.148391+00:00,B
U109235,2018-03-01 07:35:01.934573+00:00,B
U124716,2018-03-14 23:30:24.509796+00:00,A
U108098,2017-04-10 01:39:07.326761+00:00,A
U118031,2018-01-04 05:41:41.879502+00:00,A
U115607,2017-12-18 13:58:07.221452+00:00,B
U124067,2018-01-14 03:11:29.602284+00:00,C
U133800,2016-11-19 11:54:14.691674+00:00,B
U135162,2018-04-11 07:38:15.682659+00:00,B
U133164,2016-06-14 18:10:02.258236+00:00,B
U132757,2017-07-19 10:13:40.823269+00:00,A
U125978,2017-12-16 13:32:12.407644+00:00,B
U124076,2017-04-14 13:51:27.222013+00:00,A
U127586,2018-02-15 12:26:44.306874+00:00,C
U106861,2018-02-03 09:45:50.624085+00:00,B
U118591,2015-10-08 11:56:13.960900+00:00,B
U109294,2018-04-04 17:36:06.094643+00:00,A
U128447,2017-07-07 19:32:17.204731+00:00,B
U126560,2013-03-02 11:54:02+00:00,C
U133520,2016-09-12 10:49:21.980194+00:00,A
U134992,2016-12-06 13:12:38.989242+00:00,A
U125698,2018-03-20 16:12:32.001408+00:00,B
U102516,2018-03-02 08:56:33.444173+00:00,B
U132512,2016-12-08 08:21:18.650862+00:00,B
U131845,2017-03-30 14:12:15.616268+00:00,A
U111889,2014-04-02 19:20:29+00:00,C
U108134,2017-03-16 08:42:58.748670+00:00,C
U110097,2017-06-29 18:37:33.446037+00:00,B
U127175,2017-12-21 19:11:40.276527+00:00,C
U122234,2018-03-13 00:59:25.427530+00:00,B
U112387,2018-04-08 12:17:15.499569+00:00,A
U108896,2015-09-14 17:27:11.822478+00:00,C
U116240,2017-11-14 04:18:31.254822+00:00,B
U126067,2018-01-31 03:37:05.624273+00:00,B
U121714,2015-10-28 04:40:53.586000+00:00,C
U117271,2017-05-15 13:06:17.443705+00:00,B
U135113,2018-03-24 06:23:44.158296+00:00,C
U133047,2017-11-27 20:12:07.437058+00:00,A
U114033,2017-03-17 20:23:33.643959+00:00,B
U111077,2018-01-02 13:03:23.311816+00:00,B
U113794,2018-04-13 12:05:32.400738+00:00,A
U117400,2017-05-25 05:46:58.698706+00:00,A
U105358,2015-12-22 13:14:06.137449+00:00,B
U123671,2018-04-09 20:43:45.593574+00:00,B
U124675,2017-08-13 22:13:33.707194+00:00,B
U134685,2017-09-26 15:33:59.542122+00:00,C
U112281,2018-03-31 09:15:14.303959+00:00,C
U120802,2018-03-14 10:03:24.078492+00:00,B
U121683,2017-08-04 10:28:48.631471+00:00,C
U117960,2018-03-09 19:43:36.295084+00:00,C
U111303,2018-03-17 12:28:16.306103+00:00,B
U100408,2015-02-15 13:00:11.235282+00:00,B
U132929,2017-08-26 03:52:22.876088+00:00,A
U127152,2015-09-30 16:51:12.166571+00:00,C
U100649,2017-11-27 03:05:09.662553+00:00,C
U133271,2017-05-23 13:42:44.353074+00:00,B
U121324,2016-07-23 17:47:09.469724+00:00,B
U106791,2016-06-29 19:03:17.470168+00:00,B
U135834,2017-10-16 18:16:24.938845+00:00,A
U128856,2018-03-11 06:15:24.326150+00:00,C
U111199,2018-04-06 01:44:06.308476+00:00,C
U105887,2018-03-28 17:01:17.337067+00:00,C
U127310,2018-04-01 09:21:53.772871+00:00,C
U106949,2018-04-02 23:57:39.158313+00:00,A
U111695,2016-08-18 20:37:09.017829+00:00,B
U127054,2016-11-29 17:07:11.067538+00:00,B
U112233,2017-10-25 16:01:19.703933+00:00,B
U122579,2018-03-11 09:01:05.057301+00:00,C
U136754,2017-10-25 14:46:47.145087+00:00,B
U109935,2015-11-19 09:47:54.233008+00:00,C
U104123,2018-03-29 05:44:12.580965+00:00,B
U130697,2018-04-15 10:50:22.634656+00:00,C
U101036,2018-03-31 13:28:49.207956+00:00,A
U103377,2014-07-11 08:44:02+00:00,B
U128036,2016-06-01 12:17:30.701962+00:00,C
U105615,2018-03-04 08:24:14.570004+00:00,A
U102893,2018-02-07 16:24:06.392457+00:00,B
U110194,2017-05-19 12:12:25.847150+00:00,C
U133075,2017-03-26 16:00:54.381365+00:00,A
U111450,2016-08-17 16:55:52.987045+00:00,C
U100741,2016-07-11 09:16:31.499347+00:00,C
U108054,2018-04-07 15:07:22.092328+00:00,A
U119634,2016-03-21 06:37:43.706129+00:00,B
U132580,2017-11-12 07:19:01.391466+00:00,B
U113579,2017-12-17 21:35:44.612127+00:00,C
U105611,2017-07-24 06:14:42.466464+00:00,A
U115278,2014-02-03 11:00:41+00:00,A
U123676,2018-03-09 16:02:44.197860+00:00,A
U126931,2017-10-29 14:57:32.002420+00:00,C
U125869,2018-01-29 05:14:48.439704+00:00,A
U108733,2018-03-30 14:37:45.257999+00:00,B
U115237,2018-03-21 10:18:16.237351+00:00,B
U136506,2018-04-12 07:09:59.040418+00:00,B
U121277,2017-09-24 13:55:01.414626+00:00,C
U124198,2018-01-01 11:43:55.086803+00:00,B
U109238,2016-01-05 09:21:49.222643+00:00,C
U104278,2018-03-26 03:13:07.317350+00:00,A
U127437,2016-07-07 10:43:56.714973+00:00,C
U124519,2017-03-27 19:53:00.650163+00:00,B
U132295,2018-04-07 10:58:59.466374+00:00,C
U122251,2018-03-23 14:38:22.049570+00:00,A
U129538,2015-06-14 11:31:40.376664+00:00,B
U129883,2017-11-13 04:25:04.793513+00:00,A
U100163,2014-03-04 22:44:09+00:00,B
U128477,2018-03-10 19:24:07.241370+00:00,C
U119728,2018-04-09 21:16:17.534241+00:00,A
U117891,2018-01-30 21:02:56.900242+00:00,B
U120096,2017-08-17 03:04:12.426115+00:00,C
U133070,2018-04-06 05:22:47.601165+00:00,B
U129473,2013-04-02 18:01:02+00:00,B
U117516,2016-11-16 16:02:47.554578+00:00,B
U115963,2017-12-08 05:58:28.690053+00:00,B
U130623,2018-04-07 08:14:37.008108+00:00,C
U124356,2017-06-30 10:10:47.159271+00:00,B
U133518,2018-01-22 11:42:16.418893+00:00,B
U103574,2016-11-15 08:39:53.004764+00:00,A
U126494,2016-03-02 06:33:25.142151+00:00,B
U123267,2018-04-01 08:35:56.674351+00:00,A
U131181,2018-03-09 06:53:13.560009+00:00,B
U117985,2018-03-23 10:59:08.506435+00:00,B
U128836,2018-03-31 15:39:36.630685+00:00,C
U100618,2017-10-02 00:12:35.167376+00:00,B
U101088,2014-03-16 18:52:39+00:00,C
U118167,2018-03-30 06:00:19.216653+00:00,A
U121888,2018-01-28 04:11:17.539294+00:00,B
U116296,2016-11-29 07:48:53.313936+00:00,C
U103185,2017-08-01 16:54:30.279435+00:00,B
U133059,2017-10-18 12:50:28.654913+00:00,B
U108257,2018-03-18 18:26:24.779555+00:00,A
U111780,2018-03-14 14:08:08.460543+00:00,A
U112583,2015-04-26 13:05:00.253226+00:00,B
U102977,2018-03-05 01:08:39.586484+00:00,B
U122477,2012-09-17 04:24:25+00:00,B
U117393,2018-03-20 04:47:37.029633+00:00,B
U113635,2017-12-19 03:12:52.585741+00:00,B
U114461,2018-02-13 04:32:35.237350+00:00,B
U124827,2015-08-16 07:22:31.922939+00:00,B
U103204,2018-01-06 09:45:00.283181+00:00,B
U113801,2018-01-11 04:41:10.560697+00:00,B
U100789,2017-06-27 21:37:18.496925+00:00,B
U118105,2018-03-14 08:27:07.368070+00:00,C
U129088,2014-08-07 08:35:43+00:00,C
U105062,2018-02-08 09:00:31.187562+00:00,B
U116044,2015-12-31 12:11:51.133145+00:00,B
U123229,2016-09-03 09:03:23.089762+00:00,A
U115844,2017-01-02 08:21:32.349301+00:00,A
U122806,2018-03-27 20:41:41.333019+00:00,A
U126126,2018-04-09 04:48:27.100440+00:00,B
U121090,2017-05-08 08:06:07.737900+00:00,A
U111859,2018-02-27 16:50:12.832237+00:00,B
U128565,2015-04-26 23:40:38.526887+00:00,B
U127215,2018-03-23 17:50:08.720904+00:00,B
U115116,2018-03-25 00:37:22.614007+00:00,B
U118444,2018-04-08 00:44:45.222831+00:00,C
U118618,2018-01-24 16:38:23.122965+00:00,C
U110887,2018-04-10 14:00:46.917054+00:00,C
U109515,2016-08-24 18:52:17.129240+00:00,B
U131566,2018-01-20 18:45:16.135604+00:00,B
U108724,2017-06-13 10:36:23.455155+00:00,B
U104374,2016-01-16 07:55:52.145637+00:00,C
U107581,2018-04-05 13:07:51.293504+00:00,A
U117541,2018-03-26 13:50:17.531378+00:00,B
U100555,2017-10-25 13:27:17.601151+00:00,B
U134368,2011-12-26 06:21:07+00:00,C
U109429,2013-09-05 19:09:45+00:00,B
U125402,2018-04-04 10:54:58.550110+00:00,A
U110015,2018-01-09 19:40:33.513769+00:00,C
U131739,2018-03-21 14:54:31.683772+00:00,B
U102340,2016-02-09 14:50:50.585193+00:00,A
U120454,2017-04-12 01:59:53.734514+00:00,C
U117260,2017-08-10 06:24:19.611942+00:00,C
U107814,2017-01-19 18:53:52.142230+00:00,C
U111462,2017-10-02 10:46:30.544757+00:00,B
U114676,2018-02-03 10:21:58.649181+00:00,A
U115293,2017-03-30 02:22:53.617626+00:00,A
U112839,2017-04-27 07:23:33.086043+00:00,B
U115158,2017-11-04 11:04:02.445240+00:00,C
U106217,2017-09-08 15:30:52.470155+00:00,C
U105504,2018-02-09 16:40:50.156768+00:00,B
U135034,2018-04-06 12:48:39.720783+00:00,C
U135577,2018-04-15 20:45:25.009489+00:00,B
U121848,2018-02-20 04:18:45.964056+00:00,A
U104098,2017-03-24 11:21:21.600505+00:00,C
U131894,2014-09-25 16:38:50+00:00,C
U130914,2018-04-14 06:09:02.652402+00:00,A
U109785,2013-02-13 21:16:11+00:00,A
U117475,2018-01-07 06:18:36.919382+00:00,B
U120236,2018-01-18 07:29:32.752401+00:00,B
U112739,2018-03-29 07:16:13.427139+00:00,A
U126086,2017-08-30 08:49:15.474327+00:00,A
U131356,2017-02-08 12:00:46.301376+00:00,B
U105167,2017-01-04 12:36:35.654127+00:00,B
U131156,2017-11-04 14:49:19.065320+00:00,B
U128236,2018-03-23 07:37:24.609477+00:00,A
U129072,2018-03-13 14:32:47.911528+00:00,B
U105338,2016-11-08 13:40:30.038525+00:00,A
U129240,2018-04-10 11:47:10.213822+00:00,B
U107960,2016-05-15 12:10:50.327345+00:00,B
U116203,2018-01-17 16:57:30.847488+00:00,B
U104699,2018-01-26 17:39:06.510435+00:00,C
U105590,2018-02-27 16:25:04.093100+00:00,B
U107107,2018-03-05 07:32:13.295036+00:00,C
U128539,2018-04-02 05:00:38.271920+00:00,B
U122435,2016-03-08 18:44:08.799831+00:00,C
U122189,2017-06-26 13:18:49.944233+00:00,A
U108055,2017-03-09 10:39:16.186888+00:00,B
U109526,2016-08-29 11:59:42.310282+00:00,B
U103506,2016-12-10 18:54:12.166004+00:00,B
U111605,2017-07-09 08:18:09.534365+00:00,B
U103323,2015-07-24 13:53:18.183762+00:00,A
U107058,2017-08-29 15:42:08.401092+00:00,C
U118792,2018-01-11 05:00:36.995520+00:00,B
U132324,2018-03-21 05:04:37.222934+00:00,B
U100514,2014-06-13 03:06:53+00:00,C
U126183,2016-05-16 04:34:51.320897+00:00,B
U115683,2018-03-17 05:23:47.280232+00:00,A
U128141,2017-05-22 12:31:34.139709+00:00,A
U127150,2014-10-20 05:56:51+00:00,A
U135355,2016-01-12 16:01:05.767402+00:00,B
U132274,2018-03-09 20:14:48.358974+00:00,C
U134827,2017-02-24 07:54:16.165018+00:00,B
U133387,2018-01-13 15:42:29.940171+00:00,A
U132751,2018-03-28 13:58:58.805929+00:00,C
U127061,2018-02-28 10:46:30.694938+00:00,B
U111907,2018-04-07 20:39:22.539124+00:00,C
U133832,2013-10-28 10:00:19+00:00,C
U105921,2015-05-30 16:29:00.551427+00:00,B
U107249,2018-02-02 07:13:28.139063+00:00,B
U117346,2018-03-15 16:27:59.268947+00:00,C
U122685,2017-08-15 13:23:58.790358+00:00,C
U127588,2018-03-23 08:24:00.449738+00:00,B
U120956,2018-04-05 14:41:36.424792+00:00,A
U133254,2018-03-24 11:21:14.735683+00:00,B
U112720,2018-02-08 15:59:02.592378+00:00,B
U127745,2017-12-11 08:54:42.126605+00:00,C
U126648,2018-01-31 04:58:28.807044+00:00,C
U131654,2017-07-05 15:42:26.609951+00:00,B
U102914,2017-10-19 18:16:27.706670+00:00,C
U128766,2013-03-31 10:50:47+00:00,B
U126839,2015-09-08 11:22:32.547638+00:00,A
U135333,2017-01-07 05:43:03.920486+00:00,C
U114317,2017-06-08 04:35:46.641262+00:00,C
U102031,2017-11-01 13:48:24.374823+00:00,B
U118450,2018-04-04 10:38:13.423751+00:00,C
U121757,2018-03-13 15:01:45.625495+00:00,B
U112367,2018-03-14 11:14:14.677583+00:00,B
U115729,2017-11-19 22:05:44.832934+00:00,C
U113041,2015-08-26 11:43:40.301656+00:00,B
U112710,2018-03-30 09:38:28.411523+00:00,B
U120904,2018-03-08 07:56:21.521724+00:00,C
U122827,2017-10-25 17:35:48.164158+00:00,C
U106029,2018-03-02 12:21:54.137901+00:00,A
U107481,2018-01-11 18:37:43.529857+00:00,C
U103036,2016-04-07 06:59:44.229269+00:00,C
U123675,2017-04-08 00:10:23.046149+00:00,C
U125844,2014-06-14 04:56:58+00:00,B
U127357,2018-03-21 22:15:42.868185+00:00,B
U121158,2017-05-09 10:22:24.809596+00:00,B
U111036,2015-01-21 06:19:41+00:00,B
U135713,2016-05-15 14:47:59.695240+00:00,B
U121179,2015-06-01 10:35:35.097362+00:00,A
U125593,2018-03-14 01:22:47.838110+00:00,C
U128152,2018-04-02 03:40:56.811817+00:00,B
U125903,2018-03-11 23:48:53.553767+00:00,B
U119473,2018-02-09 00:06:09.735024+00:00,C
U105474,2018-03-24 09:29:09.393210+00:00,C
U107749,2015-12-22 16:35:43.932118+00:00,B
U103362,2018-03-22 04:47:11.439311+00:00,B
U105333,2017-08-24 10:28:33.934682+00:00,A
U121232,2018-04-05 19:26:40.877056+00:00,B
U110765,2018-03-14 06:36:09.443054+00:00,B
U113936,2016-02-13 03:32:08.678740+00:00,B
U104416,2012-10-03 14:08:57+00:00,B
U136363,2018-02-01 13:01:06.352804+00:00,B
U100462,2015-02-18 08:20:36.570401+00:00,B
U124426,2016-12-30 23:04:28.184394+00:00,B
U105012,2018-03-10 04:33:03.914488+00:00,C
U113823,2018-04-01 10:56:58.000598+00:00,B
U133394,2016-10-11 07:35:12.729974+00:00,A
U128372,2018-02-17 04:11:54.906891+00:00,C
U121033,2018-03-19 06:47:16.179690+00:00,C
U124328,2017-09-26 05:17:23.517895+00:00,A
U100303,2018-01-26 10:47:48.539987+00:00,B
U111726,2015-03-14 02:47:09.198457+00:00,B
U104224,2018-03-30 19:25:03.001247+00:00,C
U110025,2015-01-20 12:46:28+00:00,C
U114012,2018-01-22 19:52:32.732697+00:00,B
U100080,2017-09-18 16:35:19.955519+00:00,B
U102382,2018-02-02 08:59:07.786069+00:00,C
U102943,2018-01-04 03:18:55.737189+00:00,B
U116506,2018-03-24 14:07:59.005383+00:00,B
U100600,2014-10-05 17:55:58+00:00,B
U136340,2017-05-22 05:18:35.841875+00:00,C
U115596,2017-08-01 09:49:41.998545+00:00,B
U132954,2017-12-02 18:46:23.224988+00:00,B
U113864,2017-11-09 12:45:42.471520+00:00,A
U106154,2017-10-19 14:35:16.080922+00:00,B
U108517,2015-04-12 06:54:56.896637+00:00,C
U104950,2018-04-01 13:37:07.514688+00:00,A
U126587,2018-03-20 05:25:08.304129+00:00,B
U114276,2015-05-27 15:08:41.328102+00:00,C
U133045,2018-04-15 15:18:38.423548+00:00,B
U104861,2018-01-30 13:07:28.590020+00:00,C
U110581,2018-03-29 10:54:49.955716+00:00,C
U131847,2013-12-27 06:13:05+00:00,A
U136242,2015-05-22 09:53:47.820793+00:00,A
U122834,2018-03-28 17:11:30.993164+00:00,B
U108596,2017-12-14 04:29:30.605512+00:00,B
U115149,2018-04-10 12:50:14.389076+00:00,B
U107533,2018-03-25 00:15:25.037860+00:00,B
U119978,2018-03-23 03:39:09.053124+00:00,C
U120631,2014-04-07 03:30:44+00:00,C
U106135,2017-01-11 13:24:46.652405+00:00,B
U130710,2016-03-02 23:28:04.797353+00:00,C
U123590,2017-01-17 11:26:37.156617+00:00,A
U126140,2012-03-23 18:54:13+00:00,B
U100130,2018-03-29 09:39:55.553207+00:00,C
U109301,2018-02-12 20:32:18.475543+00:00,A
U103406,2017-11-04 02:22:35.899622+00:00,C
U115271,2017-01-09 10:33:36.473542+00:00,C
U117360,2017-09-19 09:05:04.099413+00:00,C
U131843,2018-03-19 20:42:15.405123+00:00,C
U117296,2017-12-12 08:08:11.709402+00:00,B
U132016,2016-09-27 01:28:03.368117+00:00,B
U100814,2014-08-26 16:23:36+00:00,B
U132668,2018-03-19 06:06:01.003005+00:00,B
U102647,2018-03-21 08:44:34.006348+00:00,C
U117935,2017-12-05 16:33:28.743144+00:00,B
U110565,2016-10-11 06:20:47.741006+00:00,B
U132613,2016-06-27 10:40:29.709896+00:00,A
U120758,2016-01-04 09:51:01.448455+00:00,C
U122007,2016-12-18 06:47:43.403181+00:00,B
U131207,2018-03-27 11:07:17.992138+00:00,C
U126277,2014-12-20 10:58:37+00:00,C
U129627,2016-01-22 08:11:21.036316+00:00,A
U105915,2018-04-09 11:37:18.142889+00:00,B
U115726,2017-11-18 09:21:21.681359+00:00,B
U127870,2018-01-12 08:08:25.194500+00:00,A
U109214,2016-04-17 11:04:30.580349+00:00,B
U121894,2018-02-06 12:09:10.053755+00:00,B
U118642,2015-03-23 22:35:05.193755+00:00,C
U102895,2016-09-11 13:06:18.806977+00:00,B
U120549,2018-02-08 07:38:09.801974+00:00,B
U115575,2018-03-29 04:32:27.885041+00:00,B
U133395,2017-11-27 02:11:14.226744+00:00,B
U106933,2018-03-09 01:54:41.289529+00:00,A
U117959,2017-12-29 21:11:41.567161+00:00,B
U106848,2015-08-08 13:39:31.807685+00:00,B
U110073,2017-06-19 03:08:43.295417+00:00,C
U111851,2016-05-13 11:39:18.986498+00:00,B
U119968,2017-12-07 13:39:08.416936+00:00,B
U127568,2018-04-05 13:08:56.478948+00:00,B
U133255,2016-06-01 16:16:28.689004+00:00,B
U103911,2017-06-26 13:01:37.557380+00:00,B
U125051,2017-08-17 03:10:04.869926+00:00,A
U127101,2018-03-06 12:20:07.298408+00:00,C
U100815,2018-02-28 08:25:58.624453+00:00,B
U117016,2017-11-22 04:16:55.624105+00:00,B
U119183,2018-03-02 19:00:37.305893+00:00,A
U128641,2016-09-19 10:02:18.401621+00:00,B
U119354,2017-05-18 17:36:42.427622+00:00,B
U119525,2015-10-29 01:16:23.561691+00:00,C
U134378,2018-04-15 10:34:09.929028+00:00,C
U104448,2016-03-28 02:50:08.695741+00:00,C
U112044,2017-07-31 14:15:29.876875+00:00,C
U107659,2018-04-12 06:27:34.428515+00:00,B
U120023,2017-12-11 08:54:19.731430+00:00,A
U113373,2017-08-08 18:00:21.420853+00:00,B
U104193,2014-05-14 11:09:04+00:00,C
U116461,2018-03-24 02:39:28.608487+00:00,A
U103344,2016-06-29 13:52:06.366210+00:00,B
U115910,2018-03-29 13:57:25.761755+00:00,A
U111664,2018-01-18 11:56:34.229543+00:00,B
U110140,2016-02-24 09:48:10.840767+00:00,B
U121195,2018-03-27 05:37:49.071281+00:00,C
U113909,2017-03-06 00:51:20.005692+00:00,A
U132769,2014-06-18 04:57:13+00:00,B
U101729,2016-03-02 08:31:38.178236+00:00,C
U106538,2017-08-15 14:44:07.654825+00:00,B
U114758,2017-12-22 16:38:21.226281+00:00,C
U121742,2012-01-20 17:09:20+00:00,B
U102593,2017-11-17 14:37:48.366480+00:00,B
U115026,2016-03-13 09:56:19.978753+00:00,C
U108570,2015-12-23 11:21:33.472995+00:00,B
U125560,2017-02-21 09:51:57.368818+00:00,B
U127392,2017-11-17 09:06:36.060989+00:00,B
U118709,2017-12-03 07:36:07.333329+00:00,A
U130416,2018-03-07 02:55:00.900448+00:00,A
U123661,2018-03-02 09:28:17.564668+00:00,B
U120969,2016-08-25 12:50:45.208925+00:00,C
U108562,2017-03-20 14:04:51.594697+00:00,C
U112624,2017-11-29 03:51:06.355164+00:00,B
U130256,2018-04-14 09:52:29.403693+00:00,A
U109597,2017-06-22 07:32:06.630477+00:00,B
U107626,2018-04-06 03:39:48.283603+00:00,A
U135950,2017-04-20 02:07:46.478213+00:00,C
U101774,2018-04-03 17:30:57.224011+00:00,C
U109043,2018-03-26 06:21:23.556378+00:00,B
U130170,2017-02-18 20:41:23.250640+00:00,B
U116278,2018-04-09 18:27:29.837080+00:00,C
U112847,2018-02-08 14:17:33.686559+00:00,A
U108925,2018-01-23 08:19:09.499222+00:00,B
U135197,2016-01-16 04:48:20.295873+00:00,B
U105866,2015-10-24 18:56:21.566954+00:00,C
U115555,2018-04-02 09:11:25.602195+00:00,C
U123249,2017-08-16 08:27:51.636928+00:00,B
U115495,2018-02-01 12:54:19.673362+00:00,A
U118448,2017-01-27 12:44:29.944237+00:00,B
U119187,2017-12-02 12:47:52.595604+00:00,B
U115926,2017-03-06 12:08:55.152057+00:00,C
U127972,2018-03-25 03:35:58.096375+00:00,B
U117310,2018-03-15 07:48:27.908163+00:00,A
U130155,2017-12-16 08:02:00.744812+00:00,A
U133863,2018-04-13 09:57:33.448144+00:00,B
U123659,2018-04-12 06:43:30.395522+00:00,C
U105706,2016-01-20 10:01:16.983064+00:00,C
U102072,2018-03-26 13:37:52.523320+00:00,C
U127598,2018-02-06 11:55:22.848323+00:00,A
U121393,2018-04-15 20:15:18.261353+00:00,B
U117159,2018-02-07 14:11:07.142948+00:00,A
U136219,2017-09-20 05:51:33.773600+00:00,B
U108995,2018-04-03 19:43:13.291791+00:00,B
U118555,2018-03-22 10:36:47.208467+00:00,B
U114812,2016-08-02 10:53:55.474544+00:00,B
U123420,2016-03-15 12:32:58.262473+00:00,B
U131704,2017-03-15 13:03:34.573274+00:00,C
U109601,2018-01-02 06:01:19.126519+00:00,B
U121127,2017-07-15 04:32:33.901467+00:00,B
U132458,2016-12-28 11:41:57.826878+00:00,B
U110753,2017-12-26 05:52:04.803253+00:00,C
U112257,2016-02-11 12:18:21.882639+00:00,C
U106103,2017-01-01 08:27:42.213549+00:00,C
U109919,2017-08-17 11:58:25.191115+00:00,C
U112794,2018-03-29 05:31:08.790858+00:00,B
U119767,2016-08-22 20:35:40.856202+00:00,B
U136758,2017-09-09 02:40:33.480480+00:00,B
U114442,2016-06-09 07:55:45.519175+00:00,A
U117457,2018-03-19 14:15:25.728308+00:00,B
U126096,2018-03-23 06:54:31.418687+00:00,B
U131974,2017-09-13 22:25:45.892353+00:00,C
U112114,2018-03-03 12:29:15.641851+00:00,B
U103082,2015-04-28 07:48:37.656819+00:00,C
U135488,2016-07-03 16:06:45.711403+00:00,B
U136449,2017-01-27 06:37:21.883794+00:00,B
U134119,2015-02-03 06:01:12+00:00,B
U109305,2017-12-05 18:48:42.731920+00:00,B
U131988,2018-03-29 15:11:38.011815+00:00,B
U131774,2016-04-11 16:13:45.896777+00:00,B
U120386,2013-05-28 16:31:57+00:00,B
U121882,2016-03-12 14:08:39.360699+00:00,B
U129191,2017-07-01 19:14:43.650423+00:00,B
U118131,2018-04-10 17:31:04.265896+00:00,B
U108034,2016-07-10 04:19:43.782155+00:00,A
U124718,2018-03-13 00:01:40.232781+00:00,C
U123522,2018-03-13 21:17:39.632478+00:00,B
U133107,2018-02-15 17:10:29.464913+00:00,B
U118005,2016-09-10 10:47:54.478918+00:00,C
U134124,2018-03-26 06:38:16.210871+00:00,B
U108450,2015-08-13 03:36:49.247970+00:00,B
U110008,2017-03-26 11:47:07.756471+00:00,A
U120786,2017-07-23 11:45:22.227407+00:00,C
U127806,2018-04-07 15:26:46.137334+00:00,B
U106434,2017-07-22 15:25:09.492323+00:00,A
U125436,2018-04-13 12:10:22.175284+00:00,B
U136216,2018-02-15 19:14:48.736815+00:00,B
U106159,2018-03-11 13:55:51.055796+00:00,A
U121912,2016-09-13 11:34:48.604055+00:00,C
U101902,2017-07-27 08:46:57.758062+00:00,C
U121579,2018-04-10 14:11:32.043804+00:00,B
U134187,2015-06-02 10:51:41.916834+00:00,A
U108548,2017-05-19 15:59:56.165782+00:00,B
U110443,2016-09-22 18:25:24.008092+00:00,B
U106245,2015-07-25 08:33:14.734472+00:00,A
U130836,2017-04-10 17:59:24.193181+00:00,A
U116686,2017-11-22 11:54:58.810257+00:00,C
U127218,2017-03-07 17:50:40.810954+00:00,C
U134341,2016-06-11 16:12:33.934440+00:00,C
U117899,2015-01-09 08:15:50+00:00,B
U122818,2016-07-25 07:12:39.234737+00:00,A
U105692,2018-03-03 00:35:18.538819+00:00,B
U132241,2017-01-30 18:48:59.823166+00:00,C
U122151,2018-03-14 06:37:00.747388+00:00,C
U105348,2015-05-02 06:51:16.050871+00:00,C
U112588,2017-08-15 15:11:23.167793+00:00,C
U118998,2013-02-14 13:50:23+00:00,A
U121069,2018-03-26 01:55:47.511200+00:00,B
U126042,2016-07-20 14:24:03.869251+00:00,C
U112826,2018-02-22 11:58:05.151781+00:00,A
U135723,2017-04-01 16:17:37.442607+00:00,C
U105544,2018-03-07 05:30:02.825049+00:00,B
U116254,2013-05-01 07:23:13+00:00,B
U136951,2017-06-20 08:03:57.566153+00:00,B
U121359,2015-05-18 17:23:44.484803+00:00,B
U132361,2016-04-12 13:47:27.853265+00:00,B
U105813,2018-02-14 19:05:11.285889+00:00,A
U123763,2018-03-02 14:19:39.706574+00:00,B
U134300,2016-10-31 13:10:38.611191+00:00,B
U112314,2018-04-10 22:19:33.779700+00:00,B
